MovieID,Rating,Title,Genres
2015,2,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy
1176,3,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama
1703,3,For Richer or Poorer (1997),Comedy
3554,2,Love and Basketball (2000),Drama|Romance
2908,2,Boys Don't Cry (1999),Drama
1132,3,Manon of the Spring (Manon des sources) (1986),Drama
3537,2,Where the Money Is (2000),Comedy|Drama
3074,2,Jeremiah Johnson (1972),Western
2240,2,My Bodyguard (1980),Drama
3600,2,Blue Hawaii (1961),Comedy|Musical
2029,2,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
3922,1,Bikini Beach (1964),Comedy
3924,3,Pajama Party (1964),Comedy
306,2,Three Colors: Red (1994),Drama
282,4,Nell (1994),Drama
2750,1,Radio Days (1987),Comedy|Drama
3032,2,"Omega Man, The (1971)",Sci-Fi
2453,2,"Boy Who Could Fly, The (1986)",Drama|Fantasy
3506,2,North Dallas Forty (1979),Comedy|Drama
3094,3,Maurice (1987),Drama|Romance
2524,1,"Towering Inferno, The (1974)",Action|Drama
1018,2,That Darn Cat! (1965),Children's|Comedy|Mystery
3276,3,Gun Shy (2000),Comedy
341,3,Double Happiness (1994),Drama
1496,3,Anna Karenina (1997),Drama|Romance
495,1,In the Realm of the Senses (Ai no corrida) (1976),Drama
1498,5,Inventing the Abbotts (1997),Drama|Romance
2212,5,"Man Who Knew Too Much, The (1934)",Thriller
514,5,"Ref, The (1994)",Comedy
3221,3,"Draughtsman's Contract, The (1982)",Drama
2535,3,Earthquake (1974),Action
1571,3,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance
68,3,French Twist (Gazon maudit) (1995),Comedy|Romance
1167,4,Dear God (1996),Comedy
1795,4,"Callejón de los milagros, El (1995)",Drama
2885,3,Guinevere (1999),Drama|Romance
1414,5,Mother (1996),Comedy
3235,5,Where the Buffalo Roam (1980),Comedy
2689,5,Get Bruce (1999),Documentary
2184,5,"Trouble with Harry, The (1955)",Mystery|Thriller
2865,4,Sugar Town (1999),Comedy
2062,3,"Governess, The (1998)",Drama|Romance
1363,5,"Preacher's Wife, The (1996)",Drama
2849,5,Queens Logic (1991),Comedy|Drama
2862,2,Caligula (1980),Drama
2238,3,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
3577,5,Two Moon Juction (1988),Drama
3125,1,"End of the Affair, The (1999)",Drama
3707,5,Nine 1/2 Weeks (1986),Drama
2036,2,Blank Check (1994),Children's|Comedy
2752,1,Outrageous Fortune (1987),Comedy|Mystery
3836,2,Kelly's Heroes (1970),Action|Comedy|War
973,4,Meet John Doe (1941),Drama
3133,4,Go West (1925),Comedy
3357,4,East-West (Est-ouest) (1999),Drama|Romance
3102,2,Jagged Edge (1985),Thriller
3771,4,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
2074,4,"Night Porter, The (Il Portiere di notte) (1974)",Drama
1538,1,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's
2458,3,Armed and Dangerous (1986),Comedy|Crime
2007,4,Polish Wedding (1998),Comedy
2713,4,Lake Placid (1999),Horror|Thriller
1459,5,Absolute Power (1997),Mystery|Thriller
1301,1,Forbidden Planet (1956),Sci-Fi
3159,1,Fantasia 2000 (1999),Animation|Children's|Musical
3238,5,Eye of the Beholder (1999),Thriller
2568,5,"Mod Squad, The (1999)",Action|Crime
912,1,Casablanca (1942),Drama|Romance|War
2716,1,Ghostbusters (1984),Comedy|Horror
2318,2,Happiness (1998),Comedy
913,1,"Maltese Falcon, The (1941)",Film-Noir|Mystery
3751,1,Chicken Run (2000),Animation|Children's|Comedy
229,4,Death and the Maiden (1994),Drama|Thriller
1875,5,Clockwatchers (1997),Comedy
518,3,"Road to Wellville, The (1994)",Comedy
1728,3,"Winter Guest, The (1997)",Drama
2898,4,"Dark Half, The (1993)",Horror|Mystery
2992,3,Rawhead Rex (1986),Horror|Thriller
3445,3,Eyes of Laura Mars (1978),Mystery|Thriller
254,3,Jefferson in Paris (1995),Drama
3469,2,Inherit the Wind (1960),Drama
3015,5,Coma (1978),Thriller
3790,4,Groove (2000),Drama
184,3,Nadja (1994),Drama
3939,1,"Slumber Party Massacre II, The (1987)",Horror
188,2,"Prophecy, The (1995)",Horror
725,2,"Great White Hype, The (1996)",Comedy
2149,2,House II: The Second Story (1987),Comedy|Horror
3709,2,Sleepwalkers (1992),Horror
3490,5,Horror Express (1972),Horror
2855,3,Nightmares (1983),Horror
2494,5,"Last Days, The (1998)",Documentary
3729,3,Shaft (1971),Action|Crime
2596,3,SLC Punk! (1998),Comedy|Drama
2785,4,Tales of Terror (1962),Horror
3935,3,Kronos (1973),Horror
3167,5,Carnal Knowledge (1971),Drama
500,2,Mrs. Doubtfire (1993),Comedy
1731,2,Mr. Magoo (1997),Comedy
2526,3,Meteor (1979),Sci-Fi
407,4,In the Mouth of Madness (1995),Horror|Thriller
1922,4,Whatever (1998),Drama
3048,2,Under the Rainbow (1981),Comedy
2044,3,"Devil and Max Devlin, The (1981)",Comedy
2114,5,"Outsiders, The (1983)",Drama
2128,4,Safe Men (1998),Comedy
2903,2,Psycho III (1986),Horror|Thriller
1332,3,"Believers, The (1987)",Horror|Thriller
2181,4,Marnie (1964),Thriller
2663,4,It Came from Beneath the Sea (1955),Sci-Fi
1972,2,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
3075,4,Repulsion (1965),Thriller
1336,2,Body Parts (1991),Horror
148,4,"Awfully Big Adventure, An (1995)",Drama
382,2,Wolf (1994),Drama|Horror
2600,5,eXistenZ (1999),Action|Sci-Fi|Thriller
2737,2,Assassination (1987),Action
2780,4,"Raven, The (1963)",Comedy|Horror
2326,3,Shattered Image (1998),Drama|Thriller
3021,3,"Funhouse, The (1981)",Horror
3721,3,Trixie (1999),Comedy
2377,3,Lifeforce (1985),Horror|Sci-Fi
2922,4,Hang 'em High (1967),Western
3667,3,Rent-A-Cop (1988),Action|Comedy
2847,5,Only Angels Have Wings (1939),Drama
152,4,"Addiction, The (1995)",Horror
3428,3,"Champ, The (1979)",Drama
3838,2,Phantasm III: Lord of the Dead (1994),Horror
2848,4,Othello (1952),Drama
3832,4,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
3691,1,Private School (1983),Comedy
2854,3,Don't Look in the Basement! (1973),Horror
1658,3,"Life Less Ordinary, A (1997)",Romance|Thriller
132,4,Jade (1995),Thriller
2474,5,"Color of Money, The (1986)",Drama
3043,1,Meatballs 4 (1992),Comedy
1326,1,Amityville II: The Possession (1982),Horror
2965,3,"Omega Code, The (1999)",Action
2460,2,"Texas Chainsaw Massacre 2, The (1986)",Horror
1366,5,"Crucible, The (1996)",Drama
2982,2,"Guardian, The (1990)",Horror|Thriller
1114,4,"Funeral, The (1996)",Drama
382,1,Wolf (1994),Drama|Horror
267,3,Major Payne (1994),Comedy
813,5,Larger Than Life (1996),Comedy
1090,1,Platoon (1986),Drama|War
2990,5,Licence to Kill (1989),Action
2492,4,20 Dates (1998),Comedy
2721,2,Trick (1999),Romance
2410,1,Rocky III (1982),Action|Drama
2841,2,Stir of Echoes (1999),Thriller
1648,1,"House of Yes, The (1997)",Comedy|Drama|Thriller
2443,3,Playing by Heart (1998),Drama|Romance
1275,1,Highlander (1986),Action|Adventure
3743,2,Boys and Girls (2000),Comedy|Romance
3509,5,Black and White (1999),Drama
3857,1,Bless the Child (2000),Thriller
3747,2,Jesus' Son (1999),Drama
3720,5,Sunshine (1999),Drama
3189,5,My Dog Skip (1999),Comedy
3453,3,Here on Earth (2000),Drama|Romance
3454,3,Whatever It Takes (2000),Comedy|Romance
3858,3,Cecil B. Demented (2000),Comedy
3567,4,Bossa Nova (1999),Comedy
259,1,Kiss of Death (1995),Crime|Drama|Thriller
1537,1,Shall We Dance? (Shall We Dansu?) (1996),Comedy
2883,1,Mumford (1999),Comedy
414,3,"Air Up There, The (1994)",Comedy
848,1,"Spitfire Grill, The (1996)",Drama
609,2,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's
1550,1,Trial and Error (1997),Comedy|Romance
2171,2,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance
892,2,Twelfth Night (1996),Comedy|Drama|Romance
289,2,Only You (1994),Comedy|Romance
2671,1,Notting Hill (1999),Comedy|Romance
2506,1,"Other Sister, The (1999)",Comedy|Drama|Romance
1473,4,Best Men (1997),Action|Comedy|Crime|Drama
1014,3,Pollyanna (1960),Children's|Comedy|Drama
3217,5,"Star Is Born, A (1937)",Drama
2404,4,Rambo III (1988),Action|War
3519,5,Force 10 from Navarone (1978),Action|War
2376,5,"View to a Kill, A (1985)",Action
2017,5,Babes in Toyland (1961),Children's|Fantasy|Musical
3945,4,Digimon: The Movie (2000),Adventure|Animation|Children's
2162,5,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy
2043,2,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy
2453,5,"Boy Who Could Fly, The (1986)",Drama|Fantasy
743,4,Spy Hard (1996),Comedy
2095,3,"Shaggy D.A., The (1976)",Children's|Comedy
1581,4,Out to Sea (1997),Comedy
1863,2,Major League: Back to the Minors (1998),Comedy
829,5,Joe's Apartment (1996),Comedy|Musical
881,2,First Kid (1996),Children's|Comedy
1460,2,That Darn Cat! (1997),Children's|Comedy|Mystery
65,4,Bio-Dome (1996),Comedy
234,4,Exit to Eden (1994),Comedy
1489,3,Cats Don't Dance (1997),Animation|Children's|Musical
3324,3,Drowning Mona (2000),Comedy
2325,5,Orgazmo (1997),Comedy
2253,3,Toys (1992),Action|Comedy|Fantasy
1425,4,Fierce Creatures (1997),Comedy
3243,5,Encino Man (1992),Comedy
2339,2,I'll Be Home For Christmas (1998),Comedy|Romance
3345,3,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
619,4,Ed (1996),Comedy
3355,5,"Ninth Gate, The (2000)",Thriller
147,3,"Basketball Diaries, The (1995)",Drama
1837,3,"Odd Couple II, The (1998)",Comedy
1133,3,Talking About Sex (1994),Comedy|Drama
174,4,Jury Duty (1995),Comedy
1113,3,"Associate, The (1996)",Comedy
550,5,Threesome (1994),Comedy|Romance
54,1,"Big Green, The (1995)",Children's|Comedy
2275,5,Six-String Samurai (1998),Action|Adventure|Sci-Fi
1442,2,Prefontaine (1997),Drama
1023,3,Winnie the Pooh and the Blustery Day (1968),Animation|Children's
347,3,Bitter Moon (1992),Drama
222,2,Circle of Friends (1995),Drama|Romance
747,4,"Stupids, The (1996)",Comedy
3048,4,Under the Rainbow (1981),Comedy
574,2,Spanking the Monkey (1994),Comedy|Drama
1192,2,Paris Is Burning (1990),Documentary
1393,1,Jerry Maguire (1996),Drama|Romance
2884,4,Dog Park (1998),Comedy|Romance
1895,1,Can't Hardly Wait (1998),Comedy|Drama|Romance
1223,2,"Grand Day Out, A (1992)",Animation|Comedy
2662,2,"War of the Worlds, The (1953)",Action|Sci-Fi|War
3317,1,Wonder Boys (2000),Comedy|Drama
3912,4,Beautiful (2000),Comedy|Drama
1720,2,Time Tracers (1995),Action|Adventure|Sci-Fi
2091,2,Return from Witch Mountain (1978),Children's|Sci-Fi
2102,5,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
2068,5,Fanny and Alexander (1982),Drama
1348,4,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
444,1,Even Cowgirls Get the Blues (1993),Comedy|Romance
1260,2,M (1931),Crime|Film-Noir|Thriller
41,5,Richard III (1995),Drama|War
711,4,Flipper (1996),Adventure|Children's
309,5,"Red Firecracker, Green Firecracker (1994)",Drama
534,2,Shadowlands (1993),Drama|Romance
383,5,Wyatt Earp (1994),Western
842,4,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
458,5,Geronimo: An American Legend (1993),Drama|Western
1328,5,"Amityville Curse, The (1990)",Horror
519,4,Robocop 3 (1993),Sci-Fi|Thriller
303,5,"Quick and the Dead, The (1995)",Action|Adventure|Western
2412,4,Rocky V (1990),Action|Drama
1590,5,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
1440,3,Amos & Andrew (1993),Comedy
3882,1,Bring It On (2000),Comedy
2381,3,Police Academy 4: Citizens on Patrol (1987),Comedy
1858,3,Mr. Nice Guy (1997),Action|Comedy
1661,2,Switchback (1997),Thriller
1017,5,Swiss Family Robinson (1960),Adventure|Children's
2118,2,"Dead Zone, The (1983)",Horror|Thriller
577,1,Andre (1994),Adventure|Children's
2103,1,Tall Tale (1994),Adventure|Children's
2880,2,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
2382,2,Police Academy 5: Assignment: Miami Beach (1988),Comedy
489,1,Made in America (1993),Comedy
358,2,Higher Learning (1995),Drama
578,5,"Hour of the Pig, The (1993)",Drama|Mystery
570,3,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama
3410,5,Soft Fruit (1999),Comedy|Drama
261,1,Little Women (1994),Drama
784,5,"Cable Guy, The (1996)",Comedy
411,1,You So Crazy (1994),Comedy
1307,1,When Harry Met Sally... (1989),Comedy|Romance
2931,5,Time of the Gypsies (Dom za vesanje) (1989),Drama
658,3,Billy's Holiday (1995),Drama
3544,4,Shakes the Clown (1991),Comedy
3515,5,Me Myself I (2000),Comedy
2084,1,Newsies (1992),Children's|Musical
3649,1,American Gigolo (1980),Drama
1413,5,"Whole Wide World, The (1996)",Drama
1951,1,Oliver! (1968),Musical
2081,1,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance
2495,5,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi
3806,3,MacKenna's Gold (1969),Western
2911,4,"Grandfather, The (El Abuelo) (1998)",Drama
409,2,Above the Rim (1994),Drama
3925,1,Stranger Than Paradise (1984),Comedy
268,3,Little Odessa (1994),Drama
952,5,Around the World in 80 Days (1956),Adventure|Comedy
3921,2,Beach Party (1963),Comedy
3892,4,Anatomy (Anatomie) (2000),Horror
1395,1,Tin Men (1987),Comedy|Drama
1178,4,Paths of Glory (1957),Drama|War
2477,3,Firewalker (1986),Adventure
1465,5,Rosewood (1997),Drama
3643,2,"Fighting Seabees, The (1944)",Action|Drama|War
897,3,For Whom the Bell Tolls (1943),Adventure|War
210,1,Wild Bill (1995),Western
782,3,"Fan, The (1996)",Thriller
2951,2,"Fistful of Dollars, A (1964)",Action|Western
3213,2,Batman: Mask of the Phantasm (1993),Animation|Children's
3122,2,Santa Fe Trail (1940),Drama|Romance|Western
3143,4,Hell in the Pacific (1968),Drama|War
3368,4,"Big Country, The (1958)",Romance|Western
3806,2,MacKenna's Gold (1969),Western
3628,2,Flying Tigers (1942),Action|Drama|War
3810,3,White Sands (1992),Drama|Thriller
1034,1,Freeway (1996),Crime
3792,2,Duel in the Sun (1946),Western
2956,2,Someone to Watch Over Me (1987),Action|Crime|Thriller
416,2,Bad Girls (1994),Western
3692,1,Class of Nuke 'Em High (1986),Comedy|Horror
3339,4,Cross of Iron (1977),War
2896,3,Alvarez Kelly (1966),Western
3433,1,Death Wish 4: The Crackdown (1987),Action|Drama
1008,2,"Davy Crockett, King of the Wild Frontier (1955)",Western
3434,2,Death Wish V: The Face of Death (1994),Action|Drama
84,1,Last Summer in the Hamptons (1995),Comedy|Drama
2379,1,Police Academy 2: Their First Assignment (1985),Comedy
2378,1,Police Academy (1984),Comedy
550,1,Threesome (1994),Comedy|Romance
1007,1,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western
2767,2,Illuminata (1998),Comedy
2481,4,My Name Is Joe (1998),Drama|Romance
2109,1,"Jerk, The (1979)",Comedy
766,2,I Shot Andy Warhol (1996),Drama
1399,3,Marvin's Room (1996),Drama
2768,2,Stiff Upper Lips (1998),Comedy
1585,1,Love Serenade (1996),Comedy
2575,3,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama
1202,4,Withnail and I (1987),Comedy
3342,4,Birdy (1984),Drama|War
476,2,"Inkwell, The (1994)",Comedy|Drama
2342,3,Hard Core Logo (1996),Comedy
2201,4,"Paradine Case, The (1947)",Drama
1273,4,Down by Law (1986),Comedy|Drama
326,4,To Live (Huozhe) (1994),Drama
406,4,Federal Hill (1994),Drama
1250,1,"Bridge on the River Kwai, The (1957)",Drama|War
2917,1,Body Heat (1981),Crime|Thriller
2145,1,Pretty in Pink (1986),Comedy|Drama|Romance
3524,1,Arthur (1981),Comedy|Romance
1656,4,Swept from the Sea (1997),Romance
3214,4,American Flyers (1985),Drama
343,2,"Baby-Sitters Club, The (1995)",Children's
1278,1,Young Frankenstein (1974),Comedy|Horror
3310,4,"Kid, The (1921)",Action
626,2,"Thin Line Between Love and Hate, A (1996)",Comedy
2901,2,Phantasm (1979),Horror|Sci-Fi
1351,4,Blood & Wine (1997),Drama
1236,3,Trust (1990),Comedy|Drama
1999,3,"Exorcist III, The (1990)",Horror
233,2,Exotica (1994),Drama
1460,3,That Darn Cat! (1997),Children's|Comedy|Mystery
1312,4,Female Perversions (1996),Drama
1000,5,Curdled (1996),Crime
255,3,"Jerky Boys, The (1994)",Comedy
331,4,Tom & Viv (1994),Drama
1756,3,"Prophecy II, The (1998)",Horror
1857,4,"Real Blonde, The (1997)",Comedy
782,1,"Fan, The (1996)",Thriller
1421,5,Grateful Dead (1995),Documentary
3272,5,Bad Lieutenant (1992),Crime|Drama
156,5,Blue in the Face (1995),Comedy
218,1,Boys on the Side (1995),Comedy|Drama
282,2,Nell (1994),Drama
1472,3,City of Industry (1997),Crime|Thriller
1479,1,"Saint, The (1997)",Action|Romance|Thriller
3544,1,Shakes the Clown (1991),Comedy
2305,3,Slam (1998),Drama
2272,1,One True Thing (1998),Drama
3146,5,Deuce Bigalow: Male Gigolo (1999),Comedy
27,2,Now and Then (1995),Drama
2479,1,Gloria (1999),Drama|Thriller
278,1,Miami Rhapsody (1995),Comedy
1399,1,Marvin's Room (1996),Drama
580,3,Princess Caraboo (1994),Drama
2232,2,Cube (1997),Sci-Fi|Thriller
227,5,Drop Zone (1994),Action
2815,5,Iron Eagle (1986),Action|War
2448,5,Virus (1999),Horror|Sci-Fi
464,5,Hard Target (1993),Action|Adventure|Crime|Thriller
2380,5,Police Academy 3: Back in Training (1986),Comedy
2816,3,Iron Eagle II (1988),Action|War
2382,3,Police Academy 5: Assignment: Miami Beach (1988),Comedy
2379,4,Police Academy 2: Their First Assignment (1985),Comedy
212,1,Bushwhacked (1995),Comedy
3690,2,Porky's Revenge (1985),Comedy
1490,3,B*A*P*S (1997),Comedy
470,3,House Party 3 (1994),Comedy
56,3,Kids of the Round Table (1995),Adventure|Children's|Fantasy
2667,4,"Mole People, The (1956)",Sci-Fi
2851,2,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
2530,5,Beneath the Planet of the Apes (1970),Action|Sci-Fi
2306,4,Holy Man (1998),Comedy
810,4,Kazaam (1996),Children's|Comedy|Fantasy
3771,5,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
809,4,Fled (1996),Action|Adventure
1440,2,Amos & Andrew (1993),Comedy
387,4,"Low Down Dirty Shame, A (1994)",Action|Comedy
2661,5,It Came from Outer Space (1953),Sci-Fi
63,1,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
3345,4,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
626,4,"Thin Line Between Love and Hate, A (1996)",Comedy
1525,2,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy
3926,5,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
3774,4,House Party 2 (1991),Comedy
4,5,Waiting to Exhale (1995),Comedy|Drama
1601,5,Hoodlum (1997),Crime|Drama|Film-Noir
3773,5,House Party (1990),Comedy
1881,3,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy
3710,5,Action Jackson (1988),Action|Comedy
3248,5,Sister Act 2: Back in the Habit (1993),Comedy
2968,1,Time Bandits (1981),Adventure|Fantasy|Sci-Fi
881,4,First Kid (1996),Children's|Comedy
1640,5,How to Be a Player (1997),Comedy
2286,5,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
3014,4,Bustin' Loose (1981),Comedy
2807,2,Universal Soldier: The Return (1999),Action|Sci-Fi
2613,2,Night of the Comet (1984),Action|Horror|Sci-Fi
1382,4,Marked for Death (1990),Action|Drama
2136,5,"Nutty Professor, The (1963)",Comedy
2730,2,Barry Lyndon (1975),Drama
3545,1,Cabaret (1972),Musical|War
2003,1,Gremlins (1984),Comedy|Horror
1103,1,Rebel Without a Cause (1955),Drama
1938,2,"Lost Weekend, The (1945)",Drama
2386,2,Jerry Springer: Ringmaster (1998),Drama
1487,2,Selena (1997),Drama|Musical
3395,2,Nadine (1987),Comedy
55,2,Georgia (1995),Drama
3272,3,Bad Lieutenant (1992),Crime|Drama
3459,4,Gothic (1986),Drama|Horror
678,3,Some Folks Call It a Sling Blade (1993),Drama|Thriller
650,4,Moll Flanders (1996),Drama
3109,2,"River, The (1984)",Drama
2051,3,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
132,2,Jade (1995),Thriller
191,2,"Scarlet Letter, The (1995)",Drama
914,2,My Fair Lady (1964),Musical|Romance
1944,2,From Here to Eternity (1953),Drama|Romance|War
2055,3,Hot Lead and Cold Feet (1978),Comedy|Western
1283,2,High Noon (1952),Western
2862,3,Caligula (1980),Drama
3804,3,H.O.T.S. (1979),Comedy
416,1,Bad Girls (1994),Western
527,2,Schindler's List (1993),Drama|War
1961,1,Rain Man (1988),Drama
645,2,Nelly & Monsieur Arnaud (1995),Drama
3456,1,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
2279,1,Urban Legend (1998),Horror|Thriller
30,1,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama
808,1,Alaska (1996),Adventure|Children's
2827,5,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
1180,2,Hear My Song (1991),Comedy
121,4,"Boys of St. Vincent, The (1993)",Drama
1412,4,Some Mother's Son (1996),Drama
334,1,Vanya on 42nd Street (1994),Drama
462,4,"Good Man in Africa, A (1994)",Action|Adventure
3010,4,Rosetta (1999),Drama
1147,2,When We Were Kings (1996),Documentary
1921,1,Pi (1998),Sci-Fi|Thriller
425,3,Blue Sky (1994),Drama|Romance
313,2,"Swan Princess, The (1994)",Animation|Children's
2031,5,"$1,000,000 Duck (1971)",Children's|Comedy
1014,5,Pollyanna (1960),Children's|Comedy|Drama
1021,5,Angels in the Outfield (1994),Children's|Comedy
2051,4,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy
1592,5,Air Bud (1997),Children's|Comedy
2098,5,Son of Flubber (1963),Children's|Comedy
1837,5,"Odd Couple II, The (1998)",Comedy
2016,5,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western
1011,4,Herbie Rides Again (1974),Adventure|Children's|Comedy
2498,5,My Favorite Martian (1999),Comedy|Sci-Fi
2799,3,Problem Child 2 (1991),Comedy
1602,5,Leave It to Beaver (1997),Comedy
2050,4,Herbie Goes Bananas (1980),Adventure|Children's|Comedy
87,3,Dunston Checks In (1996),Children's|Comedy
2354,5,"Rugrats Movie, The (1998)",Animation|Children's|Comedy
355,5,"Flintstones, The (1994)",Children's|Comedy
243,3,Gordy (1995),Comedy
2555,3,Baby Geniuses (1999),Comedy
1010,5,"Love Bug, The (1969)",Children's|Comedy
1018,5,That Darn Cat! (1965),Children's|Comedy|Mystery
2082,5,"Mighty Ducks, The (1992)",Children's|Comedy
2040,5,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy
2057,2,"Incredible Journey, The (1963)",Adventure|Children's
761,5,"Phantom, The (1996)",Adventure
3945,5,Digimon: The Movie (2000),Adventure|Animation|Children's
2212,2,"Man Who Knew Too Much, The (1934)",Thriller
360,4,I Love Trouble (1994),Action|Comedy
2154,5,How Stella Got Her Groove Back (1998),Drama|Romance
2078,1,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical
2099,1,Song of the South (1946),Adventure|Animation|Children's|Musical
3671,1,Blazing Saddles (1974),Comedy|Western
3795,5,"Five Senses, The (1999)",Drama
2624,3,After Life (1998),Drama
3937,5,Runaway (1984),Sci-Fi|Thriller
2567,5,EDtv (1999),Comedy
1970,2,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror
1986,3,Halloween 5: The Revenge of Michael Myers (1989),Horror
152,3,"Addiction, The (1995)",Horror
3931,1,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
407,5,In the Mouth of Madness (1995),Horror|Thriller
1902,5,Dream for an Insomniac (1996),Drama|Romance
3648,3,"Abominable Snowman, The (1957)",Horror|Sci-Fi
1334,2,"Blob, The (1958)",Horror|Sci-Fi
577,3,Andre (1994),Adventure|Children's
1893,4,Beyond Silence (1996),Drama
1979,2,Friday the 13th Part VI: Jason Lives (1986),Horror
877,3,Girls Town (1996),Drama
896,3,Wild Reeds (1994),Drama
2351,3,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama
3920,5,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
602,3,"Great Day in Harlem, A (1994)",Documentary
1475,4,Kama Sutra: A Tale of Love (1996),Romance
2589,3,Friends & Lovers (1999),Comedy|Drama|Romance
3044,2,Dead Again (1991),Mystery|Romance|Thriller
1539,3,Twin Town (1997),Comedy|Crime
2978,1,Three to Tango (1999),Comedy|Romance
444,4,Even Cowgirls Get the Blues (1993),Comedy|Romance
974,5,Algiers (1938),Drama|Romance
2437,4,Wilde (1997),Drama
99,3,Heidi Fleiss: Hollywood Madam (1995),Documentary
1973,3,Freddy's Dead: The Final Nightmare (1991),Horror
1277,2,Cyrano de Bergerac (1990),Action|Drama|Romance
662,1,Fear (1996),Thriller
242,3,Farinelli: il castrato (1994),Drama|Musical
613,1,Jane Eyre (1996),Drama|Romance
2446,4,In Dreams (1999),Thriller
1484,3,"Daytrippers, The (1996)",Mystery
436,4,Color of Night (1994),Drama|Thriller
2586,4,"Goodbye, Lover (1999)",Comedy|Crime|Thriller
305,5,Ready to Wear (Pret-A-Porter) (1994),Comedy
716,3,Switchblade Sisters (1975),Crime
2810,4,Perfect Blue (1997),Animation|Mystery
1025,1,"Sword in the Stone, The (1963)",Animation|Children's
1579,3,For Ever Mozart (1996),Drama
257,5,Just Cause (1995),Mystery|Thriller
37,4,Across the Sea of Time (1995),Documentary
2522,3,Airport '77 (1977),Drama
839,2,"Crow: City of Angels, The (1996)",Action|Thriller
3432,1,Death Wish 3 (1985),Action|Drama
390,3,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama
2677,3,Buena Vista Social Club (1999),Documentary
3676,2,Eraserhead (1977),Drama|Horror
1437,2,"Cement Garden, The (1993)",Drama
665,4,Underground (1995),War
1305,4,"Paris, Texas (1984)",Drama
1241,2,Braindead (1992),Comedy|Horror
3662,2,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3922,2,Bikini Beach (1964),Comedy
3179,1,Angela's Ashes (1999),Drama
3696,2,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
1232,3,Stalker (1979),Mystery|Sci-Fi
2487,3,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy
2365,1,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
663,2,Kids in the Hall: Brain Candy (1996),Comedy
2263,2,"Seventh Sign, The (1988)",Thriller
2738,4,Crimes of the Heart (1986),Comedy|Drama
3428,5,"Champ, The (1979)",Drama
3900,4,Crime and Punishment in Suburbia (2000),Comedy|Drama
437,3,Cops and Robbersons (1994),Comedy
1488,1,"Devil's Own, The (1997)",Action|Drama|Thriller|War
85,5,Angels and Insects (1995),Drama|Romance
2040,3,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy
